"name","brewery_type","address","address2","phone","website","pull_date"
"Lawless Brewing","Type: Planning"," ","Los Angeles, CA 90068-1436","Phone: (818) 456-7345","www.lawlessbeer.com",2018-10-30
"Lawrence Beer Company","Type: Brewpub","826 Pennsylvania St ","Lawrence, KS 66044-2754 | Map","Phone: (785) 856-0453","www.lawrencebeerco.com",2018-10-30
"Lawson's Finest Liquids","Type: Micro","155 Carroll Rd ","Waitsfield, VT 05673 | Map","Phone: (802) 496-4677","www.lawsonsfinest.com",2018-10-30
"Laxton Hollow Brewing Works","Type: Micro","302 E Main St ","Mansfield, OH 44904-1300 | Map","Phone: (419) 525-2842","www.laxtonhollow.com",2018-10-30
"Lazarus Brewing Company","Type: Brewpub","1902 E 6th St ","Austin, TX 78702-3402 | Map",NA,"www.lazarusbrewing.com",2018-10-30
"Lazlo's Brewery & Grill - Haymarket","Type: Brewpub","210 N 7th St ","Lincoln, NE 68508-1301 | Map","Phone: (402) 434-5636",NA,2018-10-30
"Lazy Beach Brewing","Type: Micro","7522 Bichon Dr 100","Corpus Christi, TX 78414-3910 | Map","Phone: (361) 693-5347","lazybeachbrewing.com",2018-10-30
"Lazy Boy Brewing","Type: Micro","715 100th St SE Ste A1 ","Everett, WA 98208-3762 | Map","Phone: (425) 423-7700","www.lazyboybrewing.com",2018-10-30
"Lazy Duck Brewing","Type: Micro","1723 Rogers Ave Ste E ","San Jose, CA 95112-1124 | Map",NA,"www.lazyduckbrewing.com",2018-10-30
"Lazy Hiker Brewing Co.","Type: Micro","188 W Main St ","Franklin, NC 28734-2949 | Map","Phone: (828) 349-2337","www.lazyhikerbrewing.com",2018-10-30
"Lazy Horse Brewing","Type: Brewpub","211 Road 20 ","Ohiowa, NE 68416-3005 | Map","Phone: (402) 314-5266","lazyhorsebrewing.com",2018-10-30
"Lazy Loon Brewing Co","Type: Micro","8750 County Road 43 ","Chaska, MN 55318-9358 | Map","Phone: (952) 467-3500","www.lazyloonbrewing.com",2018-10-30
"Lazy Magnolia Brewing Co, LLC","Type: Micro","7030 Roscoe Turner Rd ","Kiln, MS 39556-8000 | Map","Phone: (228) 467-2727","www.lazymagnolia.com",2018-10-30
"Lazy Monk Brewing","Type: Micro","320 Putnam St Unit 4 ","Eau Claire, WI 54703-3896 | Map","Phone: (715) 271-0848","www.lazymonkbrewing.com",2018-10-30
"Lazy Tree Ranch Brewing","Type: Micro","1431 County Road 264 ","Bertram, TX 78605 | Map","Phone: (512) 508-8697",NA,2018-10-30
"LazyG Brewhouse","Type: Planning"," ","Prescott, AZ 86303-4270","Phone: (480) 695-1218",NA,2018-10-30
"Le Chien Brewing Company","Type: Planning"," ","Greenwell Springs, LA 70739",NA,"www.lechien.beer",2018-10-30
"Lead Dog Brewing","Type: Micro","415 E 4th St ","Reno, NV 89512-3315 | Map","Phone: (775) 391-5110","www.leaddogbrewing.com",2018-10-30
"Leadfoot Brewing","Type: Planning"," ","Chicopee, MA 01020-2216","Phone: (203) 910-5324","www.leadfootbrewing.com",2018-10-30
"Leaf & Hive","Type: Planning"," ","Santa Fe, NM 87507-6203","Phone: (602) 448-1294","www.leafandhive.com",2018-10-30
"Lean Horse Productions","Type: Contract","600 Meier Ave ","Spearfish, SD 57783-1991 | Map","Phone: (605) 641-3534",NA,2018-10-30
"Leaning Cask Brewing Co","Type: Micro","850 Pittsburgh St ","Springdale, PA 15144-1623 | Map","Phone: (724) 715-7539","www.leaningcaskbrewing.com",2018-10-30
"Leashless Brewing","Type: Micro","585 E Thompson Blvd ","Ventura, CA 93001-2826 | Map","Phone: (805) 628-9474","www.leashlessbrewing.com",2018-10-30
"Leaven Brewing Co.","Type: Micro","11238 Boyette Rd ","Riverview, FL 33569-8009 | Map","Phone: (813) 677-7023","www.leavenbrewing.com",2018-10-30
"Lebanon Valley Craft Brewery","Type: Planning"," ","Lebanon, PA 17046","Phone: (513) 404-8600",NA,2018-10-30
"Ledge Hill Brewing Co","Type: Micro","6700 Main St ","Westport, NY 12993-2007 | Map","Phone: (518) 912-1783","www.ledgehillbrewing.com/",2018-10-30
"Left Coast Brewing Co.","Type: Micro","1245 Puerta del Sol ","San Clemente, CA 92673-6310 | Map","Phone: (949) 361-9972","www.leftcoastbrewing.com",2018-10-30
"Left Coast Brewing Co. Tasting Room Smokehouse Distillery","Type: Brewpub","6652 Irvine Center Dr ","Irvine, CA 92618 | Map","Phone: (949) 361-9972",NA,2018-10-30
"Left Hand Brewing Company","Type: Regional","1265 Boston Ave ","Longmont, CO 80501-5809 | Map","Phone: (303) 772-0258","www.lefthandbrewing.com",2018-10-30
"Left Nut Brewing Co","Type: Micro","2100 Atlanta Rd ","Gainesville, GA 30504-7168 | Map","Phone: (678) 827-6678","www.leftnutbrewing.com",2018-10-30
"Lefty's Brewing Co","Type: Micro","301 Wells St ","Greenfield, MA 01301 | Map","Phone: (413) 648-6111","www.leftysbrew.com",2018-10-30
"Legacy Ale Works","Type: Planning"," ","Jacksonville, FL 32258","Phone: (904) 444-1333","www.legacyaleworks.com",2018-10-30
"Legacy Brewing Company","Type: Micro","363 Airport Rd ","Oceanside, CA 92058-1203 | Map","Phone: (760) 705-3221","www.legacybrewingco.com",2018-10-30
"Legacy Caribbean Craft Brewery","Type: Micro","13416 NW 38th Ct ","Opa Locka, FL 33054-4506 | Map","Phone: (786) 681-6572","Www.legacyccb.com",2018-10-30
"Legal Draft Beer Company","Type: Micro","500 E Division St ","Arlington, TX 76011-7212 | Map","Phone: (817) 962-2210","www.legaldraftbeer.com",2018-10-30
"Legal Remedy Brewing","Type: Brewpub","129 Oakland Ave ","Rock Hill, SC 29730-4019 | Map","Phone: (803) 324-2337","www.legalremedybrewing.com",2018-10-30
"Legend Brewing Co","Type: Micro","321 W 7th St ","Richmond, VA 23224-2307 | Map","Phone: (804) 232-8871","www.legendbrewing.com",2018-10-30
"Legend Brewing Co","Type: Brewpub","1 High St ","Portsmouth, VA 23704-3814 | Map","Phone: (804) 232-8871",NA,2018-10-30
"LegenDairy Maple","Type: Planning"," ","Williamstown, VT 05679-9321","Phone: (802) 371-8545",NA,2018-10-30
"Legends Brewhouse and Eatery (#1)","Type: Brewpub","2840 Shawano Ave ","Green Bay, WI 54313-6725 | Map","Phone: (920) 662-1111","www.legendseatery.com",2018-10-30
"Legends Brewhouse and Eatery (#2)","Type: Brewpub","875 Heritage Rd ","de Pere, WI 54115-3148 | Map","Phone: (920) 336-8036","www.legendseatery.com",2018-10-30
"Legends Craft Brewery","Type: Micro","1301 S Lewis St ","Anaheim, CA 92805-6431 | Map","Phone: (888) 327-0202","www.legendsbeer.com",2018-10-30
"Legion Brewing Company","Type: Brewpub","1906 Commonwealth Ave ","Charlotte, NC 28205-5020 | Map","Phone: (844) 467-5683","www.legionbrewing.com",2018-10-30
"Lehmans Orchard Brewery and Farmhouse","Type: Brewpub","204 N Red Bud Trl ","Buchanan, MI 49107-1366 | Map","Phone: (269) 362-4063","www.lehmansfarmhouse.com",2018-10-30
"Leikam Brewing","Type: Micro"," ","Portland, OR ","Phone: (503) 230-9636","www.leikambrewing.com",2018-10-30
"Leinenkugel's 10th Street Brewery","Type: Large","1515 N 10th St ","Milwaukee, WI 53205-2157 | Map","Phone: (414) 931-3900","www.leinie.com",2018-10-30
"Lemons Mill Brewery","Type: Micro","166 Marimon Ave ","Harrodsburg, KY 40330-1311 | Map","Phone: (859) 265-0872","www.lemonsmillbrewery.com",2018-10-30
"Lena Brewing Company","Type: Micro","9416 W Wagner Rd ","Lena, IL 61048-9664 | Map",NA,NA,2018-10-30
"Lengthwise Brewing Co","Type: Brewpub","7700 District Blvd ","Bakersfield, CA 93313-4861 | Map","Phone: (661) 836-2537","www.lengthwise.com",2018-10-30
"Lenny Boy Brewing Co","Type: Micro","3000 S Tryon St ","Charlotte, NC 28217-1342 | Map","Phone: (980) 585-1728","www.discoverlennyboy.com",2018-10-30
"Les Cheneaux Distillers","Type: Brewpub","172 S Meridian St ","Cedarville, MI 49719 | Map","Phone: (906) 484-1213","www.lescheneauxdistillers.com",2018-10-30
"Levante Brewing Company","Type: Micro","208 Carter Dr Ste 2 ","West Chester, PA 19382-4500 | Map","Phone: (484) 999-8761","levantebrewing.com",2018-10-30
"Level 350 Brewing Co.™","Type: Planning"," ",",  ","Phone: (321) 287-7245","www.level350brewing.com",2018-10-30
"Level Beer","Type: Micro","5211 NE 148th Ave ","Portland, OR 97230-3434 | Map","Phone: (503) 714-1222","www.levelbeer.com",2018-10-30
"Levi Garrison & Sons Brewing Company","Type: Micro","105 W Bird St ","Hamilton, MO 64644-1029 | Map","Phone: (816) 668-9421","www.lgsbrewingco.com",2018-10-30
"Levitate","Type: Planning"," ","Mount Victory, OH 43340-8908","Phone: (313) 384-9757",NA,2018-10-30
"Levity Brewing Co","Type: Brewpub","1380 Wayne Ave Ste A ","Indiana, PA 15701-3544 | Map",NA,NA,2018-10-30
"Lewis & Clark Brewing Co","Type: Micro","1517 Dodge Ave ","Helena, MT 59601-2970 | Map","Phone: (406) 442-5960","www.lewisandclarkbrewing.com",2018-10-30
"Lewistown Brewing Co","Type: Planning"," ","Lewistown, MT 59457-8659","Phone: (406) 350-0170",NA,2018-10-30
"Lexington Avenue Brewery - The LAB","Type: Brewpub","39 N Lexington Ave ","Asheville, NC 28801-2827 | Map","Phone: (828) 252-0212","www.lexavebrew.com",2018-10-30
"Lexington Brewing Co","Type: Brewpub","5475 Main St ","Lexington, MI 48450- | Map","Phone: (810) 359-5012","www.lexingtonbrewery.com",2018-10-30
"Liability Brewing Co.","Type: Micro","109 W Stone Ave Ste D ","Greenville, SC 29609-5559 | Map","Phone: (860) 920-1599","www.liabilitybrewing.co",2018-10-30
"Liars Bench Beer Company","Type: Brewpub","459 Islington St Ste 4 ","Portsmouth, NH 03801-4291 | Map","Phone: (603) 294-9156","liarsbenchbeer.com",2018-10-30
"Liberal Cup Public House and Brewery","Type: Brewpub","115 Water St ","Hallowell, ME 04347-1357 | Map","Phone: (207) 623-2739","www.theliberalcup.com",2018-10-30
"Liberation Brewing","Type: Micro","3630 Atlantic Ave ","Long Beach, CA 90807 | Map","Phone: (562) 349-0133","www.liberationbrewing.com",2018-10-30
"Libertine Brewing Company","Type: Brewpub","1234 Broad St ","San Luis Obispo, CA 93401-3908 | Map","Phone: (805) 772-0700","www.libertinebrewing.com",2018-10-30
"Liberty Brewery & Grill","Type: Brewpub","914 Mall Loop Rd ","High Point, NC 27262-7654 | Map","Phone: (336) 882-4677","www.hp.libertybreweryandgrill.com",2018-10-30
"Liberty Craft Brewing","Type: Brewpub","7 Coon Mountain Ln ","Liberty, ME 04949-3654 | Map","Phone: (207) 322-7663","www.libertycraftbrewing.com",2018-10-30
"Liberty Steakhouse and Brewery","Type: Brewpub","1321 Celebrity Cir ","Myrtle Beach, SC 29577-7445 | Map","Phone: (843) 626-4677","www.libertybreweryandgrill.com/home",2018-10-30
"Liberty Street Brewing Co","Type: Micro","149 W Liberty St Ste 1 ","Plymouth, MI 48170-8001 | Map","Phone: (248) 705-4171","www.libertystreetbeer.com",2018-10-30
"Liberty Street Brewing Production Facility","Type: Micro","11721 Levan Rd ","Livonia, MI 48150-1401 | Map",NA,NA,2018-10-30
"Library Restaurant, Bar and Brewpub","Type: Brewpub","62 Isle Royale St ","Houghton, MI 49931-1827 | Map","Phone: (906) 487-5882","www.librarybrewpub.com",2018-10-30
"Library Sports Grill and Brewery ","Type: Brewpub","201 E Custer St ","Laramie, WY 82070-3633 | Map","Phone: (307) 742-0500","laramie.librarysportsgrille.com",2018-10-30
"LIC Beer Project","Type: Micro","3928 23rd St ","Long Island City, NY 11101-4817 | Map","Phone: (917) 832-6840","licbeerproject.com",2018-10-30
"Lickinghole Creek Craft Brewery","Type: Micro","4100 Knolls Point Dr ","Goochland, VA 23063-2858 | Map","Phone: (804) 314-8717","www.lickingholecreek.com",2018-10-30
"Lickinghole Goodwater","Type: Brewpub","1717 E Franklin St ","Richmond, VA  | Map",NA,NA,2018-10-30
"Lidl US LLC","Type: Contract","3500 S Clark St ","Arlington, VA 22202-4045 | Map",NA,NA,2018-10-30
"Lieferbrau Brewery LLC","Type: Micro","118 East Market Street ","Red Bud, IL 62278 | Map","Phone: (618) 534-8477",NA,2018-10-30
"Lift Bridge Brewery","Type: Micro","1900 Tower Dr W ","Stillwater, MN 55082-7515 | Map","Phone: (888) 430-2337","www.liftbridgebrewery.com",2018-10-30
"Light the Lamp Brewery","Type: Micro","2 S Lake St ","Grayslake, IL 60030 | Map","Phone: (847) 752-8489","www.lightthelampbrewery.com",2018-10-30
"Like Minds Brewing Co.","Type: Micro","823 E Hamilton St ","Milwaukee, WI 53202-1555 | Map","Phone: (414) 239-8587","www.likemindsbrewingco.com",2018-10-30
"Lil Beaver Brewery","Type: Micro","16 Currency Dr Unit B ","Bloomington, IL 61704-9632 | Map","Phone: (309) 808-2590","www.lilbeaverbrewery.com",2018-10-30
"Lil' Charlie's Restaurant & Brewery","Type: Contract","504 E Pearl St ","Batesville, IN 47006-1585 | Map","Phone: (812) 934-6392","www.lilcharlies.com",2018-10-30
"Lil Paws Winery","Type: Micro","17574-A Mahoning Ave ","Lake Milton, OH 44429-9583 | Map","Phone: (330) 970-9463","www.lilpawswinery.com",2018-10-30
"Lilly Pad Hopyard Brewery","Type: Brewpub","920 Ridge Rd ","Lancing, TN 37770-1830 | Map","Phone: (865) 617-0984","lillypadhopyardbrewery.com",2018-10-30
"Lilys Seafood Restaurant and Brewery","Type: Brewpub","410 S Washington Ave ","Royal Oak, MI 48067-3824 | Map","Phone: (248) 591-5459",NA,2018-10-30
"Limestone Beer Co","Type: Brewpub","707 N Waco Ave Ste 105 ","Wichita, KS 67203-3944 | Map","Phone: (316) 729-6200","www.sweetalliebs.com",2018-10-30
"Limestone Brewers","Type: Micro","518 Main St ","Osage, IA 50461 | Map","Phone: (641) 832-3100","www.limestonebrewers.com",2018-10-30
"Limestone Creek Brewing Company","Type: Planning"," ","Manlius, NY 13104",NA,NA,2018-10-30
"Lincoln and South Brewing Co.","Type: Planning"," ","Hilton Head Island, SC 29928","Phone: (843) 422-2847","www.lincolnandsouth.com",2018-10-30
"Lincoln Avenue Brewery","Type: Planning"," ","Pittsburgh, PA 15202","Phone: (412) 427-4078",NA,2018-10-30
"Lincoln Beer Company","Type: Micro","3083 N Lima St ","Burbank, CA 91504-2013 | Map","Phone: (818) 687-4206","www.lincolnbeercompany.com",2018-10-30
"Lincoln Hill Farm","Type: Planning"," ","Canandaigua, NY 14424-8826","Phone: (585) 752-9466","www.fingerlakingood.farm",2018-10-30
"Lincoln's Beard Brewing Co.","Type: Micro","7360 SW 41st St ","Miami, FL 33155-4504 | Map","Phone: (305) 912-7390","lincolnsbeardbrewing.com/",2018-10-30
"Lindgren Craft Brewery","Type: Planning"," ","Duncannon, PA 17020","Phone: (717) 514-7884",NA,2018-10-30
"Line 51 Brewing","Type: Contract"," ","Oakland, CA ",NA,"www.line51beer.com",2018-10-30
"Line Creek Brewing","Type: Micro","150 Huddleston Rd Ste 300 ","Peachtree City, GA 30269 | Map",NA,"www.linecreekbrewing.com",2018-10-30
"Lineage Brewing","Type: Brewpub","2971 N High St ","Columbus, OH 43202 | Map","Phone: (614) 461-3622","www.lineagebrew.com",2018-10-30
"Lineup Brewing LLC","Type: Proprietor","33 35th St Unit 6A ","Brooklyn, NY 11232-2210 | Map","Phone: (720) 422-2053","www.lineupbrewing.com",2018-10-30
"Links Brewing Company","Type: Planning"," ","Pittsburgh, PA 15212","Phone: (412) 323-9774",NA,2018-10-30
"Lion Brewery Inc, The","Type: Regional","700 N Pennsylvania Ave ","Wilkes Barre, PA 18705-2451 | Map","Phone: (570) 823-8801","www.lionbrewery.com",2018-10-30
"Lion Bridge Brewing Company","Type: Brewpub","59 16th Ave SW ","Cedar Rapids, IA 52404-5948 | Map","Phone: (319) 200-4460","www.lionbridgebrewing.com",2018-10-30
"Lions Roar Brewing Company","Type: Planning"," ",",  ","Phone: (407) 274-8998",NA,2018-10-30
"Lion's Tail Brewing","Type: Brewpub","116 S Commercial St ","Neenah, WI 54956-3020 | Map","Phone: (920) 215-6443","www.lionstailbrewing.com",2018-10-30
"Lionstone Brewing","Type: Brewpub","1225 S Oakwood Ave ","Geneseo, IL 61254-1990 | Map","Phone: (309) 269-6220","www.lionstonebrewing.com",2018-10-30
"Liquid Hero Brewery","Type: Micro","50 E North St ","York, PA 17401-2421 | Map","Phone: (717) 814-9250","www.liquidhero.com",2018-10-30
"Liquid Mechanics Brewing Company","Type: Micro","297 N US Highway 287 ","Lafayette, CO 80026-8932 | Map","Phone: (720) 550-7813","www.liquidmechanicsbrewing.com",2018-10-30
"Liquid Riot Bottling Co.","Type: Brewpub","4 Canal Plz Ste 1 ","Portland, ME 04101-4594 | Map","Phone: (207) 221-8889","www.novareresbiercafe.com",2018-10-30
"Liquid Shoes Brewing","Type: Micro","26 E Market St ","Corning, NY 14830 | Map","Phone: (607) 463-9726","www.liquidshoesbrewing.com",2018-10-30
"Liquid State Brewing Company","Type: Micro","620 West Green Street ","Ithaca, NY 14850 | Map",NA,"www.liquidstatebrewing.com",2018-10-30
"Listermann Brewing Company","Type: Micro","1621 Dana Ave ","Cincinnati, OH 45207-1007 | Map","Phone: (513) 731-1130","Listermannbrewing.com",2018-10-30
"Liter House","Type: Brewpub","5301 Winthrop Ave ","Indianapolis, IN 46220 | Map","Phone: (317) 694-0580",NA,2018-10-30
"Lithermans Limited Brewery","Type: Micro","126 Hall St Ste B ","Concord, NH 03301-3447 | Map","Phone: (603) 818-9102","www.lithermans.beer",2018-10-30
"Lithology Brewing","Type: Proprietor","211 Main St Ste A ","Farmingdale, NY 11735-2675 | Map","Phone: (631) 678-3613","Lithologybrewing.com",2018-10-30
"Little Apple Brewing Co","Type: Micro","1110 Westloop Pl ","Manhattan, KS 66502-2838 | Map","Phone: (785) 539-5500","www.littleapplebrewery.com",2018-10-30
"Little Beast Brewing","Type: Micro","11517 SE Hwy 212 ","Clackamas, OR 97015 | Map","Phone: (503) 329-5107","www.littlebeastbrewing.com/",2018-10-30
"Little Bird Brewing Company","Type: Planning"," ",",  ","Phone: (330) 987-6975","www.littlebirdbrewingcompany.com",2018-10-30
"Little Brother Brewing","Type: Micro","348 S Elm St ","Greensboro, NC 27401-2606 | Map","Phone: (336) 510-9678","Www.littlebrotherbrew.com",2018-10-30
"Little City Brewing Co.","Type: Micro","400 W North St Ste 120 ","Raleigh, NC 27603-1570 | Map","Phone: (919) 502-7155","Www.thelocalicon.com/little-city",2018-10-30
"Little Dog Brewing Co.","Type: Micro","141 Steiner Ave ","Neptune City, NJ 07753-6500 | Map","Phone: (732) 361-3555","Www.littledogbrewing.com",2018-10-30
"Little Fish Brewing Company","Type: Micro","8675 Armitage Rd ","Athens, OH 45701-8900 | Map","Phone: (740) 204-6187","www.littlefishbrewing.com",2018-10-30
"Little Giant Brewery","Type: Planning"," ","Bradenton, FL 34208-1139","Phone: (941) 962-6650",NA,2018-10-30
"Little Harpeth Brewing Co","Type: Micro","30 Oldham St ","Nashville, TN 37213-1107 | Map","Phone: (307) 371-1476","www.littleharpethbrewing.com",2018-10-30
"Little House Brewing Company","Type: Micro","16 Main St ","Chester, CT 06412-1342 | Map","Phone: (860) 322-4153","www.littlehousebrewing.com",2018-10-30
"Little Machine","Type: Micro","2924 W 20th Ave ","Denver, CO 80211-4622 | Map","Phone: (303) 284-7893","www.littlemachinebeer.com",2018-10-30
"Little Miami Brewing Company","Type: Brewpub","208 Mill St ","Milford, OH 45150-1072 | Map","Phone: (513) 713-1121","www.littlemiamibrewing.com",2018-10-30
"Little Miss Brewing","Type: Micro","7949 Stromesa Ct Ste Y ","San Diego, CA 92126-6338 | Map","Phone: (619) 880-2752","www.littlemissbrewing.com",2018-10-30
"Little Red Barn Brewing","Type: Planning"," ","Winsted, CT 06098-1410","Phone: (860) 387-3536","LRBbrewers.com",2018-10-30
"Little Spokane Brewing Company","Type: Micro","154 S Madison St Ste 101 ","Spokane, WA 99201-4542 | Map",NA,"www.littlespokanebrewingco.com",2018-10-30
"Little Thistle Brewing","Type: Micro","2031 14th St NW ","Rochester, MN 55901 | Map","Phone: (507) 226-8014","www.littlethistlebeer.com",2018-10-30
"Little Toad Creek Brewery & Distillery","Type: Brewpub","200 N Bullard St ","Silver City, NM 88061 | Map","Phone: (575) 536-9649","www.littletoadcreek.com",2018-10-30
"Little Vixen Brewing","Type: Planning"," ","Las Vegas, NV 89138-6120","Phone: (775) 997-5936",NA,2018-10-30
"Live Oak Brewing Co","Type: Regional","1615 Crozier Ln ","del Valle, TX 78617-2129 | Map","Phone: (512) 385-2299","www.liveoakbrewing.com",2018-10-30
"Living the Dream Brewing Co.","Type: Micro","12305 Dumont Way Unit A ","Littleton, CO 80125-9788 | Map","Phone: (303) 284-9585","www.livingthedreambrewing.com",2018-10-30
"Living Waters Brewing Company","Type: Planning"," ","Nashville, TN 37216","Phone: (314) 477-8074",NA,2018-10-30
"Livingood's Restaurant & Brewery","Type: Brewpub","697 Bear Swamp Rd ","Peru, NY 12972- | Map","Phone: (518) 420-6331","www.livingoodsresturant.com",2018-10-30
"Lizard Tail Brewing","Type: Brewpub","9800 Montgomery Blvd NE Ste 7 ","Albuquerque, NM 87111-3560 | Map","Phone: (505) 717-1301","www.lizardtailbrewing.com",2018-10-30
"Lo Rez Brewing","Type: Micro","2101 S Carpenter St ","Chicago, IL 60608-4529 | Map","Phone: (312) 804-3283","lorezbrewing.com",2018-10-30
"Loaded Question Brewing Co","Type: Micro","909 Islington St Ste 12 ","Portsmouth, NH 03801 | Map",NA,"www.loadedquestionbrewing.com",2018-10-30
