"full_string","pull_date"
"
						Legends Craft Brewery1301 S Lewis St Anaheim, CA 92805-6431 | MapPhone: (888) 327-0202Type: Microwww.legendsbeer.com",2018-08-20
"
						Legion Brewing Company1906 Commonwealth Ave Charlotte, NC 28205-5020 | MapPhone: (844) 467-5683Type: Brewpubwww.legionbrewing.com",2018-08-20
"
						Lehmans Orchard Brewery and Farmhouse204 N Red Bud Trl Buchanan, MI 49107-1366 | MapPhone: (269) 362-4063Type: Brewpubwww.lehmansfarmhouse.com",2018-08-20
"
						Leikam Brewing Portland, OR Phone: (503) 230-9636Type: Microwww.leikambrewing.com",2018-08-20
"
						Leinenkugel's 10th Street Brewery1515 N 10th St Milwaukee, WI 53205-2157 | MapPhone: (414) 931-3900Type: Largewww.leinie.comGreater than 25% ownership by Tenth and Blake Beer Co / MillerCoors Corporate Offices.",2018-08-20
"
						Lemons Mill Brewery166 Marimon Ave Harrodsburg, KY 40330-1311 | MapPhone: (859) 265-0872Type: Microwww.lemonsmillbrewery.com",2018-08-20
"
						Lena Brewing Company9416 W Wagner Rd Lena, IL 61048-9664 | MapType: Micro",2018-08-20
"
						Lengthwise Brewing Co7700 District Blvd Bakersfield, CA 93313-4861 | MapPhone: (661) 836-2537Type: Brewpubwww.lengthwise.com",2018-08-20
"
						Lenny Boy Brewing Co3000 S Tryon St Charlotte, NC 28217-1342 | MapPhone: (980) 585-1728Type: Microwww.discoverlennyboy.com",2018-08-20
"
						Les Cheneaux Distillers172 S Meridian St Cedarville, MI 49719 | MapPhone: (906) 484-1213Type: Brewpubwww.lescheneauxdistillers.com",2018-08-20
"
						Levante Brewing Company208 Carter Dr Ste 2 West Chester, PA 19382-4500 | MapPhone: (484) 999-8761Type: Microlevantebrewing.com",2018-08-20
"
						Level 350 Brewing Co.™ ,  Phone: (321) 287-7245Type: Planningwww.level350brewing.com",2018-08-20
"
						Level Beer5211 NE 148th Ave Portland, OR 97230-3434 | MapPhone: (503) 714-1222Type: Microwww.levelbeer.com",2018-08-20
"
						Levi Garrison & Sons Brewing Company105 W Bird St Hamilton, MO 64644-1029 | MapPhone: (816) 668-9421Type: Microwww.lgsbrewingco.com",2018-08-20
"
						Levitate Mount Victory, OH 43340-8908Phone: (313) 384-9757Type: Planning",2018-08-20
"
						Levity Brewing Co1380 Wayne Ave Ste A Indiana, PA 15701-3544 | MapType: Brewpub",2018-08-20
"
						Lewis & Clark Brewing Co1517 Dodge Ave Helena, MT 59601-2970 | MapPhone: (406) 442-5960Type: Microwww.lewisandclarkbrewing.com",2018-08-20
"
						Lewistown Brewing Co Lewistown, MT 59457-8659Phone: (406) 350-0170Type: Planning",2018-08-20
"
						Lexington Avenue Brewery - The LAB39 N Lexington Ave Asheville, NC 28801-2827 | MapPhone: (828) 252-0212Type: Brewpubwww.lexavebrew.com",2018-08-20
"
						Lexington Brewing Co5475 Main St Lexington, MI 48450- | MapPhone: (810) 359-5012Type: Brewpubwww.lexingtonbrewery.com",2018-08-20
"
						Liability Brewing Co.109 W Stone Ave Ste D Greenville, SC 29609-5559 | MapPhone: (860) 920-1599Type: Microwww.liabilitybrewing.co",2018-08-20
"
						Liars Bench Beer Company459 Islington St Ste 4 Portsmouth, NH 03801-4291 | MapPhone: (603) 294-9156Type: Brewpubliarsbenchbeer.com",2018-08-20
"
						Liberal Cup Public House and Brewery115 Water St Hallowell, ME 04347-1357 | MapPhone: (207) 623-2739Type: Brewpubwww.theliberalcup.com",2018-08-20
"
						Liberation Brewing3630 Atlantic Ave Long Beach, CA 90807 | MapPhone: (562) 349-0133Type: Microwww.liberationbrewing.com",2018-08-20
"
						Libertine Brewing Company1234 Broad St San Luis Obispo, CA 93401-3908 | MapPhone: (805) 772-0700Type: Brewpubwww.libertinebrewing.com",2018-08-20
"
						Liberty Brewery & Grill914 Mall Loop Rd High Point, NC 27262-7654 | MapPhone: (336) 882-4677Type: Brewpubwww.hp.libertybreweryandgrill.comGreater than 25% ownership by Liberty Steakhouse and Brewery, which is a craft brewer.",2018-08-20
"
						Liberty Craft Brewing7 Coon Mountain Ln Liberty, ME 04949-3654 | MapPhone: (207) 322-7663Type: Brewpubwww.libertycraftbrewing.com",2018-08-20
"
						Liberty Steakhouse and Brewery1321 Celebrity Cir Myrtle Beach, SC 29577-7445 | MapPhone: (843) 626-4677Type: Brewpubwww.libertybreweryandgrill.com/home",2018-08-20
"
						Liberty Street Brewing Co149 W Liberty St Ste 1 Plymouth, MI 48170-8001 | MapPhone: (248) 705-4171Type: Microwww.libertystreetbeer.com",2018-08-20
"
						Liberty Street Brewing Production Facility11721 Levan Rd Livonia, MI 48150-1401 | MapType: MicroGreater than 25% ownership by Liberty Street Brewing Co, which is a craft brewer.",2018-08-20
"
						Library Restaurant, Bar and Brewpub62 Isle Royale St Houghton, MI 49931-1827 | MapPhone: (906) 487-5882Type: Brewpubwww.librarybrewpub.com",2018-08-20
"
						Library Sports Grill and Brewery 201 E Custer St Laramie, WY 82070-3633 | MapPhone: (307) 742-0500Type: Brewpublaramie.librarysportsgrille.com",2018-08-20
"
						LIC Beer Project3928 23rd St Long Island City, NY 11101-4817 | MapPhone: (917) 832-6840Type: Microlicbeerproject.com",2018-08-20
"
						Lickinghole Creek Craft Brewery4100 Knolls Point Dr Goochland, VA 23063-2858 | MapPhone: (804) 314-8717Type: Microwww.lickingholecreek.com",2018-08-20
"
						Lidl US LLC3500 S Clark St Arlington, VA 22202-4045 | MapType: Contract",2018-08-20
"
						Lieferbrau Brewery LLC118 East Market Street Red Bud, IL 62278 | MapPhone: (618) 534-8477Type: Micro",2018-08-20
"
						Life Brewpub2628 Richmond Rd Lexington, KY 40509-1501 | MapPhone: (859) 266-5433Type: Brewpubwww.LifeBrewpub.com",2018-08-20
"
						Lift Bridge Brewery1900 Tower Dr W Stillwater, MN 55082-7515 | MapPhone: (888) 430-2337Type: Microwww.liftbridgebrewery.com",2018-08-20
"
						Light the Lamp Brewery2 S Lake St Grayslake, IL 60030 | MapPhone: (847) 752-8489Type: Microwww.lightthelampbrewery.com",2018-08-20
"
						Like Minds Brewing Co.823 E Hamilton St Milwaukee, WI 53202-1555 | MapPhone: (414) 239-8587Type: Microwww.likemindsbrewingco.com",2018-08-20
"
						Lil Beaver Brewery16 Currency Dr Unit B Bloomington, IL 61704-9632 | MapPhone: (309) 808-2590Type: Microwww.lilbeaverbrewery.com",2018-08-20
"
						Lil' Charlie's Restaurant & Brewery504 E Pearl St Batesville, IN 47006-1585 | MapPhone: (812) 934-6392Type: Contractwww.lilcharlies.com",2018-08-20
"
						Lil Paws Winery17574-A Mahoning Ave Lake Milton, OH 44429-9583 | MapPhone: (330) 970-9463Type: Microwww.lilpawswinery.com",2018-08-20
"
						Lilly Pad Hopyard Brewery920 Ridge Rd Lancing, TN 37770-1830 | MapPhone: (865) 617-0984Type: Brewpublillypadhopyardbrewery.com",2018-08-20
"
						Lilys Seafood Restaurant and Brewery410 S Washington Ave Royal Oak, MI 48067-3824 | MapPhone: (248) 591-5459Type: Brewpub",2018-08-20
"
						Limestone Beer Co707 N Waco Ave Ste 105 Wichita, KS 67203-3944 | MapPhone: (316) 729-6200Type: Brewpubwww.sweetalliebs.com",2018-08-20
"
						Limestone Brewers518 Main St Osage, IA 50461 | MapPhone: (641) 832-3100Type: Microwww.limestonebrewers.com",2018-08-20
"
						Limestone Creek Brewing Company Manlius, NY 13104Type: PlanningGreater than 25% ownership by Seneca Street Brew Pub, which is a craft brewer.",2018-08-20
"
						Limitless Brewing Lenexa, KS 66215-1260Type: Planningwww.limitlessbrewing.com",2018-08-20
"
						Lincoln and South Brewing Co. Hilton Head Island, SC 29928Phone: (843) 422-2847Type: Planningwww.lincolnandsouth.com",2018-08-20
"
						Lincoln Avenue Brewery Pittsburgh, PA 15202Phone: (412) 427-4078Type: Planning",2018-08-20
"
						Lincoln Beer Company3083 N Lima St Burbank, CA 91504-2013 | MapPhone: (818) 687-4206Type: Microwww.lincolnbeercompany.com",2018-08-20
"
						Lincoln Hill Farm Canandaigua, NY 14424-8826Phone: (585) 752-9466Type: Planningwww.fingerlakingood.farm",2018-08-20
"
						Lincoln's Beard Brewing Co.7360 SW 41st St Miami, FL 33155-4504 | MapPhone: (305) 912-7390Type: Microlincolnsbeardbrewing.com/",2018-08-20
"
						Lindgren Craft Brewery Duncannon, PA 17020Phone: (717) 514-7884Type: Planning",2018-08-20
"
						Line 51 Brewing Oakland, CA Type: Contractwww.line51beer.com",2018-08-20
"
						Line Creek Brewing150 Huddleston Rd Ste 300 Peachtree City, GA 30269 | MapType: Microwww.linecreekbrewing.com",2018-08-20
"
						Lineage Brewing2971 N High St Columbus, OH 43202 | MapPhone: (614) 461-3622Type: Brewpubwww.lineagebrew.com",2018-08-20
"
						Lineup Brewing LLC33 35th St Unit 6A Brooklyn, NY 11232-2210 | MapPhone: (720) 422-2053Type: Proprietorwww.lineupbrewing.com",2018-08-20
"
						Links Brewing Company Pittsburgh, PA 15212Phone: (412) 323-9774Type: Planning",2018-08-20
"
						Lion Brewery Inc, The700 N Pennsylvania Ave Wilkes Barre, PA 18705-2451 | MapPhone: (570) 823-8801Type: Regionalwww.lionbrewery.com",2018-08-20
"
						Lion Bridge Brewing Company59 16th Ave SW Cedar Rapids, IA 52404-5948 | MapPhone: (319) 200-4460Type: Brewpubwww.lionbridgebrewing.com",2018-08-20
"
						Lions Roar Brewing Company ,  Phone: (407) 274-8998Type: Planning",2018-08-20
"
						Lion's Tail Brewing116 S Commercial St Neenah, WI 54956-3020 | MapPhone: (920) 215-6443Type: Brewpubwww.lionstailbrewing.com",2018-08-20
"
						Lionstone Brewing1225 S Oakwood Ave Geneseo, IL 61254-1990 | MapPhone: (309) 269-6220Type: Brewpubwww.lionstonebrewing.com",2018-08-20
"
						Liquid Hero Brewery50 E North St York, PA 17401-2421 | MapPhone: (717) 814-9250Type: Microwww.liquidhero.com",2018-08-20
"
						Liquid Mechanics Brewing Company297 N US Highway 287 Lafayette, CO 80026-8932 | MapPhone: (720) 550-7813Type: Microwww.liquidmechanicsbrewing.com",2018-08-20
"
						Liquid Riot Bottling Co.4 Canal Plz Ste 1 Portland, ME 04101-4594 | MapPhone: (207) 221-8889Type: Brewpubwww.novareresbiercafe.com",2018-08-20
"
						Liquid Shoes Brewing26 E Market St Corning, NY 14830 | MapPhone: (607) 463-9726Type: Microwww.liquidshoesbrewing.com",2018-08-20
"
						Liquid State Brewing Company620 West Green Street Ithaca, NY 14850 | MapType: Microwww.liquidstatebrewing.com",2018-08-20
"
						Listermann Brewing Company1621 Dana Ave Cincinnati, OH 45207-1007 | MapPhone: (513) 731-1130Type: MicroListermannbrewing.com",2018-08-20
"
						Liter House5301 Winthrop Ave Indianapolis, IN 46220 | MapPhone: (317) 694-0580Type: BrewpubGreater than 25% ownership by Big Lug Canteen, which is a craft brewer.",2018-08-20
"
						Lithermans Limited Brewery126 Hall St Ste B Concord, NH 03301-3447 | MapPhone: (603) 818-9102Type: Microwww.lithermans.beer",2018-08-20
"
						Lithology Brewing211 Main St Ste A Farmingdale, NY 11735-2675 | MapPhone: (631) 678-3613Type: ProprietorLithologybrewing.com",2018-08-20
"
						Little Apple Brewing Co1110 Westloop Pl Manhattan, KS 66502-2838 | MapPhone: (785) 539-5500Type: Microwww.littleapplebrewery.com",2018-08-20
"
						Little Beast Brewing3800 SW Cedar Hills Blvd Ste 300E Beaverton, OR 97005-2037 | MapPhone: (503) 329-5107Type: Microwww.littlebeastbrewing.com/",2018-08-20
"
						Little Bird Brewing Company ,  Phone: (330) 987-6975Type: Planningwww.littlebirdbrewingcompany.com",2018-08-20
"
						Little Brother Brewing348 S Elm St Greensboro, NC 27401-2606 | MapPhone: (704) 999-0577Type: MicroWww.littlebrotherbrew.com",2018-08-20
"
						Little City Brewing Co.400 W North St Ste 120 Raleigh, NC 27603-1570 | MapPhone: (919) 502-7155Type: MicroWww.thelocalicon.com/little-city",2018-08-20
"
						Little Dog Brewing Co.141 Steiner Ave Neptune City, NJ 07753-6500 | MapPhone: (732) 361-3555Type: MicroWww.littledogbrewing.com",2018-08-20
"
						Little Fish Brewing Company8675 Armitage Rd Athens, OH 45701-8900 | MapPhone: (740) 204-6187Type: Microwww.littlefishbrewing.com",2018-08-20
"
						Little Giant Brewery Bradenton, FL 34208-1139Phone: (941) 962-6650Type: Planning",2018-08-20
"
						Little Harpeth Brewing Co30 Oldham St Nashville, TN 37213-1107 | MapPhone: (307) 371-1476Type: Microwww.littleharpethbrewing.com",2018-08-20
"
						Little House Brewing Company Chester, CT 06412-1342Phone: (612) 810-5315Type: Planningwww.littlehousebrewing.com",2018-08-20
"
						Little Machine2924 W 20th Ave Denver, CO 80211-4622 | MapPhone: (303) 284-7893Type: Microwww.littlemachinebeer.com",2018-08-20
"
						Little Miami Brewing Company208 Mill St Milford, OH 45150-1072 | MapPhone: (513) 713-1121Type: Brewpubwww.littlemiamibrewing.com",2018-08-20
"
						Little Miss Brewing7949 Stromesa Ct Ste Y San Diego, CA 92126-6338 | MapPhone: (619) 880-2752Type: Microwww.littlemissbrewing.com",2018-08-20
"
						Little Red Barn Brewing Winsted, CT 06098-1410Phone: (860) 387-3536Type: PlanningLRBbrewers.com",2018-08-20
"
						Little Spokane Brewing Company154 S Madison St Ste 101 Spokane, WA 99201-4542 | MapType: Microwww.littlespokanebrewingco.com",2018-08-20
"
						Little Thistle Brewing Rochester, MN 55901Phone: (507) 358-4647Type: Planningwww.littlethistlebeer.com",2018-08-20
"
						Little Toad Creek Brewery & Distillery200 N Bullard St Silver City, NM 88061 | MapPhone: (575) 536-9649Type: Brewpubwww.littletoadcreek.com",2018-08-20
"
						Little Vixen Brewing Las Vegas, NV 89138-6120Phone: (775) 997-5936Type: Planning",2018-08-20
"
						Live Oak Brewing Co1615 Crozier Ln del Valle, TX 78617-2129 | MapPhone: (512) 385-2299Type: Regionalwww.liveoakbrewing.com",2018-08-20
"
						Living the Dream Brewing Co.12305 Dumont Way Unit A Littleton, CO 80125-9788 | MapPhone: (303) 284-9585Type: Microwww.livingthedreambrewing.com",2018-08-20
"
						Living Waters Brewing Company ,  Phone: (314) 477-8074Type: Planning",2018-08-20
"
						Livingood's Restaurant & Brewery697 Bear Swamp Rd Peru, NY 12972- | MapPhone: (518) 420-6331Type: Brewpubwww.livingoodsresturant.com",2018-08-20
"
						Lizard Tail Brewing9800 Montgomery Blvd NE Ste 7 Albuquerque, NM 87111-3560 | MapPhone: (505) 717-1301Type: Brewpubwww.lizardtailbrewing.com",2018-08-20
"
						Lo Rez Brewing2101 S Carpenter St Chicago, IL 60608-4529 | MapPhone: (312) 804-3283Type: Microlorezbrewing.com",2018-08-20
"
						Loaded Question Brewing Co909 Islington St Ste 12 Portsmouth, NH 03801 | MapType: Microwww.loadedquestionbrewing.com",2018-08-20
"
						Local 315 Brewing Company3160 Warners Rd Warners, NY 13164- | MapPhone: (315)468-BEERType: Microwww.local315brewing.com",2018-08-20
"
						Local Brewing Co69 Bluxome St San Francisco, CA 94107-1605 | MapType: Microwww.localbrewingco.com",2018-08-20
"
						Local Craft Beer, Tehachapi365 Enterprise Way Ste G Tehachapi, CA 93561-1369 | MapPhone: (661) 822-2337Type: Microwww.honeywagonbrewing.com",2018-08-20
"
						Local Group Brewing Company, LLC. Houston, TX 77008-6844Type: Planning",2018-08-20
"
						Local Option1102 W Webster Ave Ste 1 Chicago, IL 60614-7089 | MapPhone: (773) 348-2008Type: Contractwww.localoptionbier.com",2018-08-20
"
						Local Relic320 S Weber St Colorado Springs, CO 80903-2125 | MapPhone: (719) 270-0077Type: Brewpubwww.localrelic.com",2018-08-20
"
						LocAle Brewing Company ,  Type: Planningwww.localebrew.com",2018-08-20
"
						Locavore Beer Works5950 S Platte Canyon Rd Ste D13 Littleton, CO 80123-7539 | MapPhone: (720) 476-4419Type: Microwww.locavorebeerworks.com",2018-08-20
"
						Lochiel Brewing7143 E Southern Ave Ste 131 Mesa, AZ 85209-2657 | MapPhone: (480) 666-0915Type: Microlochielbrewing.com",2018-08-20
"
						Lock 15 Brewing Co Akron, OH 44304-1035Type: Planningwww.lock15brewing.com",2018-08-20
"
						Lock 27 Brewing329 E 1st St Dayton, OH 45402-1705 | MapPhone: (937) 433-2739Type: Brewpubwww.lock27brewing.comGreater than 25% ownership by Lock 27 Brewing, which is a craft brewer.",2018-08-20
"
						Lock 27 Brewing1035 S Main St Centerville, OH 45458-3840 | MapPhone: (937) 433-2739Type: Brewpubwww.lock27brewing.com",2018-08-20
"
						Lock 32 Brewing Company10 Schoen Pl Pittsford, NY 14534-2026 | MapPhone: (585) 506-7738Type: Microwww.lock32brew.com",2018-08-20
"
						Lock City Brewing54 Research Dr Stamford, CT 06906-1428 | MapPhone: (203) 313-6454Type: Microwww.lockcitybrewing.com",2018-08-20
"
						Lockport Brewery10891 OH-212 Bolivar, OH 44612-8664 | MapPhone: (330) 874-6037Type: Brewpubwww.lockportbeer.com",2018-08-20
"
						Lockside Brewery / 1668 Winery100 W Portage Ave Sault Sainte Marie, MI 49783-1920 | MapPhone: (906) 259-5035Type: Brewpub1668winery.com/thebeers/",2018-08-20
"
						Loco Patron Mexican Brewery14950 N Northsight Blvd Scottsdale, AZ 85260 | MapPhone: (480) 699-7271Type: Brewpubwww.locopatron.com",2018-08-20
"
						Locust Lane Craft Brewery50 Three Tun Rd Ste 4 Malvern, PA 19355-3988 | MapPhone: (484) 324-4141Type: Microwww.locustlanecraftbrewery.com",2018-08-20
"
						Lodi Beer Company105 S School St Lodi, CA 95240-3509 | MapPhone: (209) 368-2964Type: Brewpubwww.lodibeercompany.com",2018-08-20
"
						Loe's Brewing Company1048 Harper Ave NW Lenoir, NC 28645-5085 | MapPhone: (828) 754-3652Type: Brewpubwww.loesbrewing.com",2018-08-20
"
						Lo-Fi Brewing2038 Meeting St Rd North Charleston, SC 29405-9357 | MapPhone: (828) 582-2175Type: Microwww.lofibrewing.com",2018-08-20
"
						Logboat Brewing Co504 Fay St Columbia, MO 65201-4782 | MapPhone: (573) 397-6786Type: Microwww.logboatbrewing.com",2018-08-20
"
						Loggers Brewing Company1215 S River Rd Saginaw, MI 48609-5208 | MapPhone: (989) 401-3085Type: Microwww.loggersbrewingcompany.com",2018-08-20
"
						LogOff Brewing LLC Carmichael, CA 95608-5615Phone: (916) 541-6677Type: Planning",2018-08-20
"
						Logsdon Farmhouse AlesPO Box 27 Hood River, Oregon 97031 | MapPhone: (503) 679-8063Type: Microwww.farmhousebeer.com",2018-08-20
"
						Lolo Peak Brewing Company6201 Brewery Way Lolo, MT 59847-9375 | MapPhone: (406) 493-6231Type: Microwww.lolopeakbrewery.com",2018-08-20
"
						Loma Brewing Company130 N Santa Cruz Ave Ste G Los Gatos, CA 95030-5949 | MapPhone: (408) 560-9626Type: Brewpubwww.lomabrew.com",2018-08-20
"
						Lompoc Brewing, LLC/ The 5th Quadrant3901 N Williams Ave Ste B Portland, OR 97227-1465 | MapPhone: (503) 288-3996Type: Brewpubwww.newoldlompoc.com/5thquadranthome.html",2018-08-20
"
						Lone Eagle Brewing44 Stangl Rd Flemington, NJ 08822-1581 | MapPhone: (908) 237-2255Type: Brewpubloneeaglebrewing.com",2018-08-20
"
						Lone Palm Partnership ,  Phone: (816) 694-8083Type: Planning",2018-08-20
"
						Lone Peak Brewery48 Market Pl Big Sky, MT 59716 | MapPhone: (406) 995-3939Type: Brewpubwww.lonepeakbrewery.com",2018-08-20
"
						Lone Pine Brewing Company219 Anderson St #4 Portland, ME 04101-1400 | MapPhone: (207) 536-4952Type: Microwww.lonepinebrewery.com",2018-08-20
"
						Lone Pint Brewery507 Commerce St Magnolia, TX 77355-8520 | MapPhone: (281) 731-5466Type: Microwww.lonepint.com",2018-08-20
"
						Lone Tree Brewing Co8222 Park Meadows Dr Lone Tree, CO 80124-2746 | MapPhone: (303) 792-5822Type: Microwww.lonetreebrewingco.com",2018-08-20
"
						Lonerider Brewing Co8816 Gulf Ct Ste 100 Raleigh, NC 27617-4628 | MapPhone: (919) 442-8004Type: Regionalwww.loneriderbeer.com",2018-08-20
"
						Lonesome Pine Brewing Co.12262 US Highway 19 Lebanon, VA 24266 | MapPhone: (276) 274-3697Type: Microwww.lonesomepinebrewing.com",2018-08-20
"
						Lonesome Valley Brewing3040 N Windsong Dr Ste 101 Prescott Valley, AZ 86314-2250 | MapPhone: (928) 515-3541Type: Brewpubwww.lonesomevalleybrewing.com",2018-08-20
"
						Long Beach Beer Lab518 W Willow St Long Beach, CA 90806-2831 | MapPhone: (562) 341-3659Type: Microwww.lbbeer.com",2018-08-20
"
						Long Blue Cat Brewing Co298 Rockingham Rd Londonderry, NH 03053 | MapPhone: (603) 818-8068Type: Brewpubwww.longbluecat.com",2018-08-20
"
						Long Branch Brewery Long Branch, NJ 07740Phone: (732) 501-3025Type: Planning",2018-08-20
"
						Long Brewing LLC Newberg, OR 97132-7217Phone: (503) 349-8341Type: Microwww.longbrewing.com",2018-08-20
"
						Long Draw LLC ,  Phone: (303) 886-8694Type: Planning",2018-08-20
"
						Long Ireland Brewing Co817 Pulaski St Riverhead, NY 11901-3039 | MapPhone: (631) 403-4303Type: Micro",2018-08-20
