"name","brewery_type","address","address2","phone","website","pull_date","city","state","state_full","HD01_S023","HD02_S023"
"Laughing Sun Brewing","Micro","PO Box 1194","Bismarck, ND 58502-1194","(701) 391-2849","www.laughingsunbrewing.com","2018-09-12","Bismarck","ND","North Dakota",488172,72.6
"Laughinghouse Brewing","Planning","","Nashua, NH 03060-5143","NA","NA","2018-09-12","Nashua","NH","New Hampshire",972077,73.8
"Launch Pad Brewery","Micro","884 S Buckley Rd","Aurora, CO 80017-3174","(720) 878-2627","www.launchpadbrewery.com","2018-09-12","Aurora","CO","Colorado",3595067,71.5
"Laurel Highlands Brewing","Micro","21 Enamel St","Uniontown, PA 15401-","(724) 880-5497","www.laurelhighlandsbrewing.com","2018-09-12","Uniontown","PA","Pennsylvania",9331047,73.5
"Laurelwood Public House & Brewery - SE Portland","Brewpub","6716 SE Milwaukie Ave","Portland, OR 97202-5618","(503) 943-6157","NA","2018-09-12","Portland","OR","Oregon",2806429,73.3
"Laurelwood Public House and Brewery - NE","Micro","5115 NE Sandy Blvd","Portland, OR 97213-2525","(503) 282-0622","laurelwoodbrewingco.com","2018-09-12","Portland","OR","Oregon",2806429,73.3
"Laurelwood Public House and Brewery - NE","Proprietor","14300 NE 145th St","Woodinville, WA 98072-6950","(425) 483-3232","NA","2018-09-12","Woodinville","WA","Washington",4860559,72.3
"Lava Rock Brewing Company","Brewpub","2220 Unser Blvd","Albuquerque, NM 87120","(505) 836-1022","www.lavarockbrewpub.com","2018-09-12","Albuquerque","NM","New Mexico",1449403,70.4
"Lavery Brewing Co","Micro","128 W 12th St","Erie, PA 16501-1750","(814) 454-0405","www.laverybrewing.com","2018-09-12","Erie","PA","Pennsylvania",9331047,73.5
"Lawless Brewing","Planning","","Los Angeles, CA 90068-1436","(818) 456-7345","www.lawlessbeer.com","2018-09-12","Los Angeles","CA","California",26228272,70.4
"Lawrence Beer Company","Brewpub","826 Pennsylvania St","Lawrence, KS 66044-2754","(785) 856-0453","www.lawrencebeerco.com","2018-09-12","Lawrence","KS","Kansas",1999716,70.1
"Lawson's Finest Liquids","Micro","","Warren, VT 05674","(802) 496-4677","www.lawsonsfinest.com","2018-09-12","Warren","VT","Vermont",465053,74.3
"Laxton Hollow Brewing Works","Micro","302 E Main St","Mansfield, OH 44904-1300","(419) 525-2842","www.laxtonhollow.com","2018-09-12","Mansfield","OH","Ohio",8305392,72
"Lazarus Brewing Company","Brewpub","1902 E 6th St","Austin, TX 78702-3402","NA","www.lazarusbrewing.com","2018-09-12","Austin","TX","Texas",17154807,68.2
"Lazlo's Brewery & Grill - Haymarket","Brewpub","210 N 7th St","Lincoln, NE 68508-1301","(402) 434-5636","NA","2018-09-12","Lincoln","NE","Nebraska",1286989,70.5
"Lazy Beach Brewing","Micro","7522 Bichon Dr 100","Corpus Christi, TX 78414-3910","(361) 693-5347","lazybeachbrewing.com","2018-09-12","Corpus Christi","TX","Texas",17154807,68.2
"Lazy Boy Brewing","Micro","715 100th St SE Ste A1","Everett, WA 98208-3762","(425) 423-7700","www.lazyboybrewing.com","2018-09-12","Everett","WA","Washington",4860559,72.3
"Lazy Duck Brewing","Micro","1723 Rogers Ave Ste E","San Jose, CA 95112-1124","NA","www.lazyduckbrewing.com","2018-09-12","San Jose","CA","California",26228272,70.4
"Lazy Hiker Brewing Co.","Micro","188 W Main St","Franklin, NC 28734-2949","(828) 349-2337","www.lazyhikerbrewing.com","2018-09-12","Franklin","NC","North Carolina",6835727,71.7
"Lazy Horse Brewing","Brewpub","211 Road 20","Ohiowa, NE 68416-3005","(402) 314-5266","lazyhorsebrewing.com","2018-09-12","Ohiowa","NE","Nebraska",1286989,70.5
"Lazy Loon Brewing Co","Micro","8750 County Road 43","Chaska, MN 55318-9358","(952) 467-3500","www.lazyloonbrewing.com","2018-09-12","Chaska","MN","Minnesota",3799982,71.6
"Lazy Magnolia Brewing Co, LLC","Micro","7030 Roscoe Turner Rd","Kiln, MS 39556-8000","(228) 467-2727","www.lazymagnolia.com","2018-09-12","Kiln","MS","Mississippi",2072004,69.8
"Lazy Monk Brewing","Micro","320 Putnam St Unit 4","Eau Claire, WI 54703-3896","(715) 271-0848","www.lazymonkbrewing.com","2018-09-12","Eau Claire","WI","Wisconsin",4104027,72.2
"Lazy Tree Ranch Brewing","Micro","1431 County Road 264","Bertram, TX 78605","(512) 508-8697","NA","2018-09-12","Bertram","TX","Texas",17154807,68.2
"LazyG Brewhouse","Planning","","Prescott, AZ 86303-4270","(480) 695-1218","NA","2018-09-12","Prescott","AZ","Arizona",4478620,70.1
"Le Chien Brewing Company","Planning","","Greenwell Springs, LA 70739","NA","www.lechien.beer","2018-09-12","Greenwell Springs","LA","Louisiana",3210884,70.8
"Lead Dog Brewing","Micro","415 E 4th St","Reno, NV 89512-3315","(775) 391-5110","www.leaddogbrewing.com","2018-09-12","Reno","NV","Nevada",1928669,71.4
"Leadfoot Brewing","Planning","","Chicopee, MA 01020-2216","(203) 910-5324","www.leadfootbrewing.com","2018-09-12","Chicopee","MA","Massachusetts",4825238,73.7
"Leaf & Hive","Planning","","Santa Fe, NM 87507-6203","(602) 448-1294","www.leafandhive.com","2018-09-12","Santa Fe","NM","New Mexico",1449403,70.4
"Lean Horse Productions","Contract","600 Meier Ave","Spearfish, SD 57783-1991","(605) 641-3534","NA","2018-09-12","Spearfish","SD","South Dakota",575533,70.7
"Leaning Cask Brewing Co","Micro","850 Pittsburgh St","Springdale, PA 15144-1623","(724) 715-7539","www.leaningcaskbrewing.com","2018-09-12","Springdale","PA","Pennsylvania",9331047,73.5
"Leashless Brewing","Micro","585 E Thompson Blvd","Ventura, CA 93001-2826","(805) 628-9474","www.leashlessbrewing.com","2018-09-12","Ventura","CA","California",26228272,70.4
"Leaven Brewing Co.","Micro","11238 Boyette Rd","Riverview, FL 33569-8009","(813) 677-7023","www.leavenbrewing.com","2018-09-12","Riverview","FL","Florida",14030290,74.6
"Lebanon Valley Craft Brewery","Planning","","Lebanon, PA 17046","(513) 404-8600","NA","2018-09-12","Lebanon","PA","Pennsylvania",9331047,73.5
"Ledge Hill Brewing Co","Micro","6700 Main St","Westport, NY 12993-2007","(518) 912-1783","www.ledgehillbrewing.com/","2018-09-12","Westport","NY","New York",14187508,73.2
"Left Coast Brewing Co.","Micro","1245 Puerta del Sol","San Clemente, CA 92673-6310","(949) 361-9972","www.leftcoastbrewing.com","2018-09-12","San Clemente","CA","California",26228272,70.4
"Left Coast Brewing Co. Tasting Room Smokehouse Distillery","Brewpub","6652 Irvine Center Dr","Irvine, CA 92618","(949) 361-9972","NA","2018-09-12","Irvine","CA","California",26228272,70.4
"Left Hand Brewing Company","Regional","1265 Boston Ave","Longmont, CO 80501-5809","(303) 772-0258","www.lefthandbrewing.com","2018-09-12","Longmont","CO","Colorado",3595067,71.5
"Left Nut Brewing Co","Micro","2100 Atlanta Rd","Gainesville, GA 30504-7168","(678) 827-6678","www.leftnutbrewing.com","2018-09-12","Gainesville","GA","Georgia",6762553,69.8
"Lefty's Brewing Co","Micro","301 Wells St","Greenfield, MA 01301","(413) 648-6111","www.leftysbrew.com","2018-09-12","Greenfield","MA","Massachusetts",4825238,73.7
"Legacy Ale Works","Planning","","Jacksonville, FL 32258","(904) 325-3195","www.legacyaleworks.com","2018-09-12","Jacksonville","FL","Florida",14030290,74.6
"Legacy Brewing Company","Micro","363 Airport Rd","Oceanside, CA 92058-1203","(760) 705-3221","www.legacybrewingco.com","2018-09-12","Oceanside","CA","California",26228272,70.4
"Legacy Caribbean Craft Brewery","Micro","13416 NW 38th Ct","Opa Locka, FL 33054-4506","(786) 681-6572","Www.legacyccb.com","2018-09-12","Opa Locka","FL","Florida",14030290,74.6
"Legal Draft Beer Company","Micro","500 E Division St","Arlington, TX 76011-7212","(817) 962-2210","www.legaldraftbeer.com","2018-09-12","Arlington","TX","Texas",17154807,68.2
"Legal Remedy Brewing","Brewpub","129 Oakland Ave","Rock Hill, SC 29730-4019","(803) 324-2337","www.legalremedybrewing.com","2018-09-12","Rock Hill","SC","South Carolina",3327093,71.9
"Legend Brewing Co","Micro","321 W 7th St","Richmond, VA 23224-2307","(804) 232-8871","www.legendbrewing.com","2018-09-12","Richmond","VA","Virginia",5799894,72.5
"Legend Brewing Co","Brewpub","1 High St","Portsmouth, VA 23704-3814","(804) 232-8871","NA","2018-09-12","Portsmouth","VA","Virginia",5799894,72.5
"LegenDairy Maple","Planning","","Williamstown, VT 05679-9321","(802) 371-8545","NA","2018-09-12","Williamstown","VT","Vermont",465053,74.3
"Legends Brewhouse and Eatery (#1)","Brewpub","2840 Shawano Ave","Green Bay, WI 54313-6725","(920) 662-1111","www.legendseatery.com","2018-09-12","Green Bay","WI","Wisconsin",4104027,72.2
"Legends Brewhouse and Eatery (#2)","Brewpub","875 Heritage Rd","de Pere, WI 54115-3148","(920) 336-8036","www.legendseatery.com","2018-09-12","de Pere","WI","Wisconsin",4104027,72.2
"Legends Craft Brewery","Micro","1301 S Lewis St","Anaheim, CA 92805-6431","(888) 327-0202","www.legendsbeer.com","2018-09-12","Anaheim","CA","California",26228272,70.4
"Legion Brewing Company","Brewpub","1906 Commonwealth Ave","Charlotte, NC 28205-5020","(844) 467-5683","www.legionbrewing.com","2018-09-12","Charlotte","NC","North Carolina",6835727,71.7
"Lehmans Orchard Brewery and Farmhouse","Brewpub","204 N Red Bud Trl","Buchanan, MI 49107-1366","(269) 362-4063","www.lehmansfarmhouse.com","2018-09-12","Buchanan","MI","Michigan",7085405,71.7
"Leikam Brewing","Micro","","Portland, OR","(503) 230-9636","www.leikambrewing.com","2018-09-12","Portland","OR","Oregon",2806429,73.3
"Leinenkugel's 10th Street Brewery","Large","1515 N 10th St","Milwaukee, WI 53205-2157","(414) 931-3900","www.leinie.com","2018-09-12","Milwaukee","WI","Wisconsin",4104027,72.2
"Lemons Mill Brewery","Micro","166 Marimon Ave","Harrodsburg, KY 40330-1311","(859) 265-0872","www.lemonsmillbrewery.com","2018-09-12","Harrodsburg","KY","Kentucky",3131895,72.2
"Lena Brewing Company","Micro","9416 W Wagner Rd","Lena, IL 61048-9664","NA","NA","2018-09-12","Lena","IL","Illinois",9154497,71.3
"Lengthwise Brewing Co","Brewpub","7700 District Blvd","Bakersfield, CA 93313-4861","(661) 836-2537","www.lengthwise.com","2018-09-12","Bakersfield","CA","California",26228272,70.4
"Lenny Boy Brewing Co","Micro","3000 S Tryon St","Charlotte, NC 28217-1342","(980) 585-1728","www.discoverlennyboy.com","2018-09-12","Charlotte","NC","North Carolina",6835727,71.7
"Les Cheneaux Distillers","Brewpub","172 S Meridian St","Cedarville, MI 49719","(906) 484-1213","www.lescheneauxdistillers.com","2018-09-12","Cedarville","MI","Michigan",7085405,71.7
"Levante Brewing Company","Micro","208 Carter Dr Ste 2","West Chester, PA 19382-4500","(484) 999-8761","levantebrewing.com","2018-09-12","West Chester","PA","Pennsylvania",9331047,73.5
"Level 350 Brewing Co.™","Planning","",NA,"(321) 287-7245","www.level350brewing.com","2018-09-12",NA,NA,NA,NA,NA
"Level Beer","Micro","5211 NE 148th Ave","Portland, OR 97230-3434","(503) 714-1222","www.levelbeer.com","2018-09-12","Portland","OR","Oregon",2806429,73.3
"Levi Garrison & Sons Brewing Company","Micro","105 W Bird St","Hamilton, MO 64644-1029","(816) 668-9421","www.lgsbrewingco.com","2018-09-12","Hamilton","MO","Missouri",4300988,71.8
"Levitate","Planning","","Mount Victory, OH 43340-8908","(313) 384-9757","NA","2018-09-12","Mount Victory","OH","Ohio",8305392,72
"Levity Brewing Co","Brewpub","1380 Wayne Ave Ste A","Indiana, PA 15701-3544","NA","NA","2018-09-12","Indiana","PA","Pennsylvania",9331047,73.5
"Lewis & Clark Brewing Co","Micro","1517 Dodge Ave","Helena, MT 59601-2970","(406) 442-5960","www.lewisandclarkbrewing.com","2018-09-12","Helena","MT","Montana",724590,73.2
"Lewistown Brewing Co","Planning","","Lewistown, MT 59457-8659","(406) 350-0170","NA","2018-09-12","Lewistown","MT","Montana",724590,73.2
"Lexington Avenue Brewery - The LAB","Brewpub","39 N Lexington Ave","Asheville, NC 28801-2827","(828) 252-0212","www.lexavebrew.com","2018-09-12","Asheville","NC","North Carolina",6835727,71.7
"Lexington Brewing Co","Brewpub","5475 Main St","Lexington, MI 48450-","(810) 359-5012","www.lexingtonbrewery.com","2018-09-12","Lexington","MI","Michigan",7085405,71.7
"Liability Brewing Co.","Micro","109 W Stone Ave Ste D","Greenville, SC 29609-5559","(860) 920-1599","www.liabilitybrewing.co","2018-09-12","Greenville","SC","South Carolina",3327093,71.9
"Liars Bench Beer Company","Brewpub","459 Islington St Ste 4","Portsmouth, NH 03801-4291","(603) 294-9156","liarsbenchbeer.com","2018-09-12","Portsmouth","NH","New Hampshire",972077,73.8
"Liberal Cup Public House and Brewery","Brewpub","115 Water St","Hallowell, ME 04347-1357","(207) 623-2739","www.theliberalcup.com","2018-09-12","Hallowell","ME","Maine",999994,75.3
"Liberation Brewing","Micro","3630 Atlantic Ave","Long Beach, CA 90807","(562) 349-0133","www.liberationbrewing.com","2018-09-12","Long Beach","CA","California",26228272,70.4
"Libertine Brewing Company","Brewpub","1234 Broad St","San Luis Obispo, CA 93401-3908","(805) 772-0700","www.libertinebrewing.com","2018-09-12","San Luis Obispo","CA","California",26228272,70.4
"Liberty Brewery & Grill","Brewpub","914 Mall Loop Rd","High Point, NC 27262-7654","(336) 882-4677","www.hp.libertybreweryandgrill.com","2018-09-12","High Point","NC","North Carolina",6835727,71.7
"Liberty Craft Brewing","Brewpub","7 Coon Mountain Ln","Liberty, ME 04949-3654","(207) 322-7663","www.libertycraftbrewing.com","2018-09-12","Liberty","ME","Maine",999994,75.3
"Liberty Steakhouse and Brewery","Brewpub","1321 Celebrity Cir","Myrtle Beach, SC 29577-7445","(843) 626-4677","www.libertybreweryandgrill.com/home","2018-09-12","Myrtle Beach","SC","South Carolina",3327093,71.9
"Liberty Street Brewing Co","Micro","149 W Liberty St Ste 1","Plymouth, MI 48170-8001","(248) 705-4171","www.libertystreetbeer.com","2018-09-12","Plymouth","MI","Michigan",7085405,71.7
"Liberty Street Brewing Production Facility","Micro","11721 Levan Rd","Livonia, MI 48150-1401","NA","NA","2018-09-12","Livonia","MI","Michigan",7085405,71.7
"Library Restaurant, Bar and Brewpub","Brewpub","62 Isle Royale St","Houghton, MI 49931-1827","(906) 487-5882","www.librarybrewpub.com","2018-09-12","Houghton","MI","Michigan",7085405,71.7
"Library Sports Grill and Brewery","Brewpub","201 E Custer St","Laramie, WY 82070-3633","(307) 742-0500","laramie.librarysportsgrille.com","2018-09-12","Laramie","WY","Wyoming",403736,71.6
"LIC Beer Project","Micro","3928 23rd St","Long Island City, NY 11101-4817","(917) 832-6840","licbeerproject.com","2018-09-12","Long Island City","NY","New York",14187508,73.2
"Lickinghole Creek Craft Brewery","Micro","4100 Knolls Point Dr","Goochland, VA 23063-2858","(804) 314-8717","www.lickingholecreek.com","2018-09-12","Goochland","VA","Virginia",5799894,72.5
"Lickinghole Goodwater","Brewpub","1717 E Franklin St","Richmond, VA","NA","NA","2018-09-12","Richmond","VA","Virginia",5799894,72.5
"Lidl US LLC","Contract","3500 S Clark St","Arlington, VA 22202-4045","NA","NA","2018-09-12","Arlington","VA","Virginia",5799894,72.5
"Lieferbrau Brewery LLC","Micro","118 East Market Street","Red Bud, IL 62278","(618) 534-8477","NA","2018-09-12","Red Bud","IL","Illinois",9154497,71.3
"Life Brewpub","Brewpub","2628 Richmond Rd","Lexington, KY 40509-1501","(859) 266-5433","www.LifeBrewpub.com","2018-09-12","Lexington","KY","Kentucky",3131895,72.2
"Lift Bridge Brewery","Micro","1900 Tower Dr W","Stillwater, MN 55082-7515","(888) 430-2337","www.liftbridgebrewery.com","2018-09-12","Stillwater","MN","Minnesota",3799982,71.6
"Light the Lamp Brewery","Micro","2 S Lake St","Grayslake, IL 60030","(847) 752-8489","www.lightthelampbrewery.com","2018-09-12","Grayslake","IL","Illinois",9154497,71.3
"Like Minds Brewing Co.","Micro","823 E Hamilton St","Milwaukee, WI 53202-1555","(414) 239-8587","www.likemindsbrewingco.com","2018-09-12","Milwaukee","WI","Wisconsin",4104027,72.2
"Lil Beaver Brewery","Micro","16 Currency Dr Unit B","Bloomington, IL 61704-9632","(309) 808-2590","www.lilbeaverbrewery.com","2018-09-12","Bloomington","IL","Illinois",9154497,71.3
"Lil' Charlie's Restaurant & Brewery","Contract","504 E Pearl St","Batesville, IN 47006-1585","(812) 934-6392","www.lilcharlies.com","2018-09-12","Batesville","IN","Indiana",4578226,70.6
"Lil Paws Winery","Micro","17574-A Mahoning Ave","Lake Milton, OH 44429-9583","(330) 970-9463","www.lilpawswinery.com","2018-09-12","Lake Milton","OH","Ohio",8305392,72
"Lilly Pad Hopyard Brewery","Brewpub","920 Ridge Rd","Lancing, TN 37770-1830","(865) 617-0984","lillypadhopyardbrewery.com","2018-09-12","Lancing","TN","Tennessee",4580604,72.2
"Lilys Seafood Restaurant and Brewery","Brewpub","410 S Washington Ave","Royal Oak, MI 48067-3824","(248) 591-5459","NA","2018-09-12","Royal Oak","MI","Michigan",7085405,71.7
"Limestone Beer Co","Brewpub","707 N Waco Ave Ste 105","Wichita, KS 67203-3944","(316) 729-6200","www.sweetalliebs.com","2018-09-12","Wichita","KS","Kansas",1999716,70.1
"Limestone Brewers","Micro","518 Main St","Osage, IA 50461","(641) 832-3100","www.limestonebrewers.com","2018-09-12","Osage","IA","Iowa",2178618,71.5
"Limestone Creek Brewing Company","Planning","","Manlius, NY 13104","NA","NA","2018-09-12","Manlius","NY","New York",14187508,73.2
"Limitless Brewing","Planning","","Lenexa, KS 66215-1260","NA","www.limitlessbrewing.com","2018-09-12","Lenexa","KS","Kansas",1999716,70.1
"Lincoln and South Brewing Co.","Planning","","Hilton Head Island, SC 29928","(843) 422-2847","www.lincolnandsouth.com","2018-09-12","Hilton Head Island","SC","South Carolina",3327093,71.9
"Lincoln Avenue Brewery","Planning","","Pittsburgh, PA 15202","(412) 427-4078","NA","2018-09-12","Pittsburgh","PA","Pennsylvania",9331047,73.5
"Lincoln Beer Company","Micro","3083 N Lima St","Burbank, CA 91504-2013","(818) 687-4206","www.lincolnbeercompany.com","2018-09-12","Burbank","CA","California",26228272,70.4
"Lincoln Hill Farm","Planning","","Canandaigua, NY 14424-8826","(585) 752-9466","www.fingerlakingood.farm","2018-09-12","Canandaigua","NY","New York",14187508,73.2
"Lincoln's Beard Brewing Co.","Micro","7360 SW 41st St","Miami, FL 33155-4504","(305) 912-7390","lincolnsbeardbrewing.com/","2018-09-12","Miami","FL","Florida",14030290,74.6
"Lindgren Craft Brewery","Planning","","Duncannon, PA 17020","(717) 514-7884","NA","2018-09-12","Duncannon","PA","Pennsylvania",9331047,73.5
"Line 51 Brewing","Contract","","Oakland, CA","NA","www.line51beer.com","2018-09-12","Oakland","CA","California",26228272,70.4
"Line Creek Brewing","Micro","150 Huddleston Rd Ste 300","Peachtree City, GA 30269","NA","www.linecreekbrewing.com","2018-09-12","Peachtree City","GA","Georgia",6762553,69.8
"Lineage Brewing","Brewpub","2971 N High St","Columbus, OH 43202","(614) 461-3622","www.lineagebrew.com","2018-09-12","Columbus","OH","Ohio",8305392,72
"Lineup Brewing LLC","Proprietor","33 35th St Unit 6A","Brooklyn, NY 11232-2210","(720) 422-2053","www.lineupbrewing.com","2018-09-12","Brooklyn","NY","New York",14187508,73.2
"Links Brewing Company","Planning","","Pittsburgh, PA 15212","(412) 323-9774","NA","2018-09-12","Pittsburgh","PA","Pennsylvania",9331047,73.5
"Lion Brewery Inc, The","Regional","700 N Pennsylvania Ave","Wilkes Barre, PA 18705-2451","(570) 823-8801","www.lionbrewery.com","2018-09-12","Wilkes Barre","PA","Pennsylvania",9331047,73.5
